,review,Complain Label,Emotion,Sentiment,Severity
277,मोबाइल नहीं। कृपया लोग ध्यान दें मोबाइल क्योंकि मोबाइल 5000 एमएएच बैटरी समान अच्छा बैटरी बैकअप मैंने 6000 एमएएच बैटरी उपयोग अन्य मोबाइल टेक्नो स्पार्क 7टी मोबाइल बैटरी एम 12 तुलना बैटरी कैमरे गुणवत्ता खराब अनुभव मोबाइल नाम केवल 48 मेगा पिक्सल गुणवत्ता 16 मेगा पिक्सल फ्रंट कैमरा खराब कृपया हर मोबाइल खरीदें मैं खरीदना चाहते कृपया मोबाइल टेक्नो स्पार्क 7 टी समान विशेषताएं,1,sadness,negative,disapproval
278,really happy :) . red monster beat yellow evo 1 min damn fast. ordered 21 september n got 22 rainy weather. love amazon.,0,joy,positive,non-complaint
279,long lasting battery . good product long lasting battery. value money !,0,joy,positive,non-complaint
280,"overall good day day life . bought phone mother phone good considering price especially battery life drawback weight around 220 gram. got big battery too, managable.",1,other,neutral,disapproval
281,much lagging slow . never purchase samsung phones. phone lagging much slow. waste hard earning money.,1,sadness,negative,blame
282,value money m12 . using month feel value money. battery stays charged days. better would powerful charge takes bit time charge battery.,0,joy,positive,non-complaint
283,ऐसा फोन जिसकी मैं सिफारिश करूंगा। फोन काफी निराश हैं। हाल खरीदा। बैटरी चार्जिंग धीमी है। कैमरा औसत दर्जे है। नाईट मोड पिक्चर क्वालिटी औसत है। रंगों रंग वास्ता है। फोन अनुशंसा करेंगे।,1,sadness,negative,disapproval
284,"satisfied purchase . confused choose sandisk samsung memory card. research, found write speed samsung memory card 2-3 times faster. great read write speed works well phone aswell laptop",0,joy,positive,non-complaint
285,slow processing . processing slow. battery charging slow. screen touch response also delayed.,1,sadness,negative,disapproval
286,ज्यादा उम्मीद करेंबजट अच्छा फोन। तेज चार्जिंग बड़ी बैटरी अच्छा लुकचमक ठीक हैसूर्य दृश्यता उतनी अच्छी हैयह बुनियादी कार्यों ऐप्स बजट फोन,1,sadness,neutral,disapproval
287,"quality product . set come headphones back cover, :unamused_face: expected samsung",1,sadness,negative,disapproval
288,सैमसंग एम12 4जीबी 64जीबी वैरिएंट। खराब प्रदर्शन गुणवत्ता। डिस्प्ले क्वालिटी अच्छी है। सैमसंग सिक्योर है। बैटरी अच्छी है। कीमत कैमरा अच्छा है। गोरिल्ला ग्लास सुरक्षा नहीं। हमेशा ऑन डिस्प्ले उपलब्ध है।,1,sadness,negative,disapproval
289,good . super,0,joy,positive,non-complaint
290,ಕೆಟ್ಟದು ಕೆಟ್ಟ ಉತ್ಪನ್ನಯಾವಾಗಲೂ 4 ಫಾರ್ಮ್ಯಾಟ್ ನೋಟಿಫಿಕೇಶನ್ ಹೇಳುತ್ತದೆಎನ್ ಕೆಲವೊಮ್ಮೆ ಅದರ ಕಾರ್ಡ್ ಅನ್ನು ಮೊಬೈಲ್ ಫೈಲ್ ಮ್ಯಾನೇಜರ್‌ನಲ್ಲಿ ತೋರಿಸಬೇಡಿ,1,sadness,negative,disapproval
291,சாம்சங் அமேசான் வழங்கும் மோசமான சேவை மீடியாவை ஏற்ற முடியவில்லை மோசமான தயாரிப்பு வெறும் நாட்களில் தொங்கும் சிக்கல்கள் உங்கள் குறிப்புக்காக வீடியோக்களை இணைத்ததைப் காட்சியின் நடுவில் இணையான கோடுகள் காட்சி சிக்கலைக் கண்டேன்,1,sadness,negative,disapproval
292,process bahut slow hai. . koi khas achha product nahi hai.video call bahut hi kharab hai.phone ya google pay numbering kati hui aati hai. video call bhut kharab hoti hai.,1,sadness,negative,disapproval
293,अस्सल उत्पादन  अस्सल उत्पादन तुम्ही त्यासाठी जाऊ शकता खरेदी करेपर्यंत 6 महिने आहेतसर्व चांगले,0,joy,positive,non-complaint
294,"defective product . purchased mobile 12th april 2021. imei number blocked 20th april 2021. enquired amazon simple told, replacement period over, able return item. enquired samsung authorized service centre, told defective product, please discuss amazon customer care, able replace item. product purchased shop (offline) , maximum 14 days validity replacement. need change mother board, take minimum 15 days. helpless amazon. please try avoid purchase amazon.",1,disgust,negative,blame
295,बजट सर्वश्रेष्ठ। शायद अच्छा बजट फोन इतनी अच्छी सुविधाओं वाला फोन आपको सिर्फ 11k मिलेगा मुझे महीने मिला सब ठीक चल केवल बार चार्ज है। सैमसंग अच्छा। त्वरित डिलीवरी अमेज़न अच्छा काम।,0,joy,positive,non-complaint
